caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
163,boy in shorts face down in shallow reflective water,1299459550_1fd5594fa2.jpg,6,0.6433,0.707,0.0637,"['2271468944_3264d29208.jpg', '1308472581_9961782889.jpg', '2937697444_2367ff0e28.jpg']","[0.707, 0.6996, 0.6813]"
164,the boy in swim trunks is laying face down on a watery pavement,1299459550_1fd5594fa2.jpg,8,0.5652,0.7702,0.2051,"['543264612_c53cc163b4.jpg', '2681215810_00b0642f7b.jpg', '3741827382_71e93298d0.jpg']","[0.7702, 0.7115, 0.7071]"
165,a dark haired bearded man wearing a turquoise shirt with a yellow peace sign on it,1303727066_23d0f6ed43.jpg,-1,0.4003,0.8348,0.4346,"['3412249548_00820fc4ca.jpg', '3494394662_3edfd4a34c.jpg', '1418019748_51c7d59c11.jpg']","[0.8348, 0.6624, 0.6387]"
166,a man wearing a peace sign on his shirt smiles,1303727066_23d0f6ed43.jpg,-1,0.1573,0.7527,0.5953,"['2437266971_b91a8f9a00.jpg', '3230101918_7d81cb0fc8.jpg', '3494394662_3edfd4a34c.jpg']","[0.7527, 0.7402, 0.7321]"
167,a man with a peace sign shirt stops to look at something,1303727066_23d0f6ed43.jpg,-1,0.375,0.7398,0.3648,"['2437266971_b91a8f9a00.jpg', '1860543210_47e94cf652.jpg', '2924884899_f512c84332.jpg']","[0.7398, 0.7004, 0.675]"
168,a smiling bearded man wears a shirt with an orange peace sign,1303727066_23d0f6ed43.jpg,-1,0.1725,0.717,0.5444,"['3230101918_7d81cb0fc8.jpg', '3412249548_00820fc4ca.jpg', '1235580648_7eebaed9bc.jpg']","[0.717, 0.7167, 0.6901]"
169,the tshirt worn by the man has a bright orange peace symbol on the back,1303727066_23d0f6ed43.jpg,-1,0.3595,0.7209,0.3615,"['3412249548_00820fc4ca.jpg', '470887791_86d5a08a38.jpg', '3105929913_94a6882e25.jpg']","[0.7209, 0.6846, 0.6786]"
170,girls with a blue bucket is playing and splashing in the ocean water,1308472581_9961782889.jpg,10,0.6196,0.7784,0.1587,"['2277081067_d2b4c98bce.jpg', '2704934519_457dc38986.jpg', '2726262796_03bd63a155.jpg']","[0.7784, 0.7484, 0.7484]"
171,a young girl plays under a pier with a blue bucket,1308472581_9961782889.jpg,-1,0.4492,0.6546,0.2054,"['3286222970_1fa445e38f.jpg', '2704934519_457dc38986.jpg', '640409060_6af18fdd54.jpg']","[0.6546, 0.6329, 0.6252]"
172,the girl with the blue bucket splashes beneath the pier,1308472581_9961782889.jpg,-1,0.4467,0.7108,0.264,"['3307563498_e2b4f19272.jpg', '3286222970_1fa445e38f.jpg', '2830869109_c4e403eae6.jpg']","[0.7108, 0.6826, 0.6729]"
174,a laughing girl holding a bucket splashes in the ocean,1308472581_9961782889.jpg,-1,0.4496,0.8495,0.3999,"['2704934519_457dc38986.jpg', '2726262796_03bd63a155.jpg', '654130822_4aeb1f1273.jpg']","[0.8495, 0.7338, 0.666]"
175,one girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air,1309330801_aeeb23f1ee.jpg,-1,0.5608,0.8077,0.2469,"['520491467_54cbc0a866.jpg', '2707873672_15e6b5d54b.jpg', '1991806812_065f747689.jpg']","[0.8077, 0.7642, 0.7252]"
176,one girl is doing a handstand on a trampoline while another girl watches,1309330801_aeeb23f1ee.jpg,-1,0.5776,0.8152,0.2376,"['520491467_54cbc0a866.jpg', '1991806812_065f747689.jpg', '1299459550_1fd5594fa2.jpg']","[0.8152, 0.7395, 0.7254]"
177,the children are playing on the trampoline,1309330801_aeeb23f1ee.jpg,-1,0.5279,0.8371,0.3091,"['520491467_54cbc0a866.jpg', '2707873672_15e6b5d54b.jpg', '765929807_de381cc764.jpg']","[0.8371, 0.7817, 0.7104]"
178,two girls are performing tricks on a trampoline,1309330801_aeeb23f1ee.jpg,7,0.6642,0.8313,0.1672,"['520491467_54cbc0a866.jpg', '1991806812_065f747689.jpg', '2979914158_5906470b8f.jpg']","[0.8313, 0.763, 0.7488]"
179,two girls jumping on a trampoline in a backyard,1309330801_aeeb23f1ee.jpg,-1,0.6228,0.8941,0.2714,"['520491467_54cbc0a866.jpg', '3415287719_3c776f370e.jpg', '2979914158_5906470b8f.jpg']","[0.8941, 0.7303, 0.7199]"
180,the little girl smiles at the camera with her eyes closed,1316247213_1d2c726dd5.jpg,-1,0.4535,0.8596,0.4061,"['2456030728_d3d147e774.jpg', '640409060_6af18fdd54.jpg', '2362481035_a7600875d0.jpg']","[0.8596, 0.7664, 0.7113]"
181,the girl in the purple top and shorts wearing a hat is laughing,1316247213_1d2c726dd5.jpg,-1,0.5128,0.7641,0.2513,"['2676184321_858eff416b.jpg', '1234293791_6566284bcd.jpg', '1527297882_dededc7891.jpg']","[0.7641, 0.6896, 0.6826]"
182,a young girl wearing a snoopy hat and purple shirt stands smiling,1316247213_1d2c726dd5.jpg,4,0.627,0.7535,0.1265,"['2422018883_336519b5c6.jpg', '3627011534_485f667b10.jpg', '3555231025_73fa54fa29.jpg']","[0.7535, 0.7108, 0.6297]"
183,a closeup of a little girl laughing,1316247213_1d2c726dd5.jpg,5,0.7294,0.8492,0.1198,"['3627011534_485f667b10.jpg', '3555231025_73fa54fa29.jpg', '1248734482_3038218f3b.jpg']","[0.8492, 0.7667, 0.7653]"
184,a girl in a purple shirt and a pink snoopy hat is laughing,1316247213_1d2c726dd5.jpg,9,0.6142,0.7525,0.1384,"['3184031654_34b5c4ffe1.jpg', '2676184321_858eff416b.jpg', '656260720_a7db4ce48b.jpg']","[0.7525, 0.7338, 0.696]"
189,a tan dog walks along a grassy path with his long pink tongue hanging out,1324816249_86600a6759.jpg,3,0.7125,0.7498,0.0374,"['3435035138_af32890a4c.jpg', '2632366677_43dee456a5.jpg', '1324816249_86600a6759.jpg']","[0.7498, 0.7352, 0.7125]"
190,several people sit on a train,1332208215_fa824f6659.jpg,4,0.7097,0.7777,0.068,"['2602258549_7401a3cdae.jpg', '2876494009_9f96d7eaf2.jpg', '397601572_9587a39291.jpg']","[0.7777, 0.7411, 0.7212]"
191,people sit inside a train,1332208215_fa824f6659.jpg,5,0.6401,0.8086,0.1685,"['2602258549_7401a3cdae.jpg', '2876494009_9f96d7eaf2.jpg', '403678611_73978faed7.jpg']","[0.8086, 0.7124, 0.6719]"
194,people on a subway,1332208215_fa824f6659.jpg,5,0.6414,0.7629,0.1215,"['2602258549_7401a3cdae.jpg', '2876494009_9f96d7eaf2.jpg', '2332540384_4cf26406a9.jpg']","[0.7629, 0.7324, 0.654]"
195,three women standing on a city street,1332722096_1e3de8ae70.jpg,2,0.632,0.6777,0.0457,"['3655964639_21e76383d0.jpg', '1332722096_1e3de8ae70.jpg', '256444892_efcb3bd824.jpg']","[0.6777, 0.632, 0.6286]"
196,three women walk down the street,1332722096_1e3de8ae70.jpg,4,0.6968,0.7508,0.0539,"['3111897772_5211a37a02.jpg', '3677734351_63d60844cb.jpg', '3565598162_56044bc2f7.jpg']","[0.7508, 0.7467, 0.7142]"
197,two girls and a woman walking on the sidewalk,1332722096_1e3de8ae70.jpg,4,0.6926,0.8146,0.122,"['537359971_6e28f5e66e.jpg', '3677734351_63d60844cb.jpg', '3415228562_4efa9c9b70.jpg']","[0.8146, 0.7445, 0.7328]"
198,two girls in bright green boots and a woman are together,1332722096_1e3de8ae70.jpg,-1,0.5169,0.75,0.2331,"['2951092164_4940b9a517.jpg', '3415228562_4efa9c9b70.jpg', '3661072592_2e693cd5a0.jpg']","[0.75, 0.7307, 0.7241]"
199,two young ladies in green boots are walking through an urban area while an older lady wearing black shoes follows them,1332722096_1e3de8ae70.jpg,3,0.7341,0.822,0.0879,"['3415228562_4efa9c9b70.jpg', '3677734351_63d60844cb.jpg', '1332722096_1e3de8ae70.jpg']","[0.822, 0.7975, 0.7341]"
200,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it,1343426964_cde3fb54e8.jpg,-1,0.3115,0.8027,0.4912,"['3412249548_00820fc4ca.jpg', '3494394662_3edfd4a34c.jpg', '1235580648_7eebaed9bc.jpg']","[0.8027, 0.7417, 0.6779]"
201,a young kid at the beach,1343426964_cde3fb54e8.jpg,-1,0.4146,0.7275,0.313,"['3612249030_e2829ffa31.jpg', '2701487024_e866eb4550.jpg', '3532194771_07faf20d76.jpg']","[0.7275, 0.7142, 0.6668]"
202,a blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric,1343426964_cde3fb54e8.jpg,-1,-0.1594,0.6769,0.8363,"['3405942945_f4af2934a6.jpg', '2107838729_a527e434bd.jpg', '3375549004_beee810e60.jpg']","[0.6769, 0.6688, 0.6531]"
203,a child poses wearing glasses near water outside,1343426964_cde3fb54e8.jpg,-1,0.2409,0.7771,0.5363,"['3565655045_8eb00b7423.jpg', '2271468944_3264d29208.jpg', '2456030728_d3d147e774.jpg']","[0.7771, 0.74, 0.6848]"
204,a small girl smiling on the beach,1343426964_cde3fb54e8.jpg,-1,0.3739,0.7854,0.4116,"['2456030728_d3d147e774.jpg', '2271468944_3264d29208.jpg', '3572346664_e1e6c77f11.jpg']","[0.7854, 0.6423, 0.6387]"
205,a dog in midair cathing the red ball,1346529555_e916816cfe.jpg,-1,0.5056,0.8072,0.3016,"['539750844_02a07ec524.jpg', '436013859_793d870b6f.jpg', '2773011586_6f4cd41e84.jpg']","[0.8072, 0.7238, 0.6846]"
206,a dog retrieves a golf ball,1346529555_e916816cfe.jpg,-1,0.4944,0.7395,0.2451,"['539750844_02a07ec524.jpg', '2267819545_446c5a3e18.jpg', '496971341_22782195f0.jpg']","[0.7395, 0.6203, 0.6102]"
207,a little brown dog stands on his hind legs with a red toy in its mouth,1346529555_e916816cfe.jpg,-1,0.4445,0.7018,0.2573,"['427936315_0b8f7b8d23.jpg', '516214924_c2a4364cb3.jpg', '2902486045_6298eb22ef.jpg']","[0.7018, 0.6836, 0.6548]"
208,a terrier who jumped up has a red ball in his mouth,1346529555_e916816cfe.jpg,-1,0.3147,0.7945,0.4797,"['539750844_02a07ec524.jpg', '496971341_22782195f0.jpg', '428796930_476a3d6395.jpg']","[0.7945, 0.7867, 0.6616]"
209,a yorkie jumped into the air to catch a red ball in its mouth,1346529555_e916816cfe.jpg,-1,0.3994,0.7662,0.3668,"['539750844_02a07ec524.jpg', '3155390408_8e1a81efb2.jpg', '2773011586_6f4cd41e84.jpg']","[0.7662, 0.6915, 0.6439]"
212,an elderly man is walking a brown dog using a red leash,1348947380_14f0fc1237.jpg,3,0.776,0.8121,0.0361,"['3526805681_38461c0d5d.jpg', '3228069008_edb2961fc4.jpg', '1348947380_14f0fc1237.jpg']","[0.8121, 0.7797, 0.776]"
215,a young boy casting his fishing line off a pier,1350811702_2ce7cfd0c5.jpg,-1,0.3869,0.8517,0.4648,"['2107838729_a527e434bd.jpg', '2456907314_49bc4591c4.jpg', '1427391496_ea512cbe7f.jpg']","[0.8517, 0.8281, 0.6467]"
218,young boy standing next to water casting his fishing rod with others next to him,1350811702_2ce7cfd0c5.jpg,-1,0.217,0.7172,0.5003,"['2107838729_a527e434bd.jpg', '2162564553_96de62c7e6.jpg', '2271468944_3264d29208.jpg']","[0.7172, 0.7156, 0.673]"
219,young boy wearing waders standing on a dock fishing other people are in the background,1350811702_2ce7cfd0c5.jpg,-1,0.5462,0.9057,0.3595,"['2456907314_49bc4591c4.jpg', '2107838729_a527e434bd.jpg', '3307563498_e2b4f19272.jpg']","[0.9057, 0.8041, 0.7336]"
220,the dog in the red vest runs in the field,1359101233_16c2c150e3.jpg,-1,0.5194,0.8081,0.2886,"['2764732789_1392e962d0.jpg', '512101751_05a6d93e19.jpg', '2867699650_e6ddb540de.jpg']","[0.8081, 0.7678, 0.6964]"
221,a tan dog wearing a red shirt runs through the grass,1359101233_16c2c150e3.jpg,10,0.6287,0.8008,0.1721,"['241046599_28b0ca7b9f.jpg', '2764732789_1392e962d0.jpg', '2404692474_37da774368.jpg']","[0.8008, 0.8006, 0.7985]"
222,a dog with long hair and a red vest runs in the grass,1359101233_16c2c150e3.jpg,5,0.7006,0.7662,0.0656,"['2730994020_64ac1d18be.jpg', '512101751_05a6d93e19.jpg', '3036033157_522a43a550.jpg']","[0.7662, 0.7196, 0.7114]"
223,a dog in a red jacket is running on the grass,1359101233_16c2c150e3.jpg,8,0.6615,0.8338,0.1723,"['2764732789_1392e962d0.jpg', '697582336_601462e052.jpg', '3396817186_b299ee0531.jpg']","[0.8338, 0.7412, 0.6839]"
224,a dog wearing a red saddle is running across a field with low grass and trees nearby,1359101233_16c2c150e3.jpg,-1,0.6339,0.7989,0.165,"['1514957266_a19827c538.jpg', '2730994020_64ac1d18be.jpg', '2764732789_1392e962d0.jpg']","[0.7989, 0.7913, 0.7574]"
226,a man climbs up a cliff and reaches an overhang,136639119_6040b00946.jpg,-1,0.5368,0.7847,0.2478,"['415793623_6c1225ae27.jpg', '111537222_07e56d5a30.jpg', '950273886_88c324e663.jpg']","[0.7847, 0.7754, 0.6972]"
227,a man is rock climbing under a large cliff,136639119_6040b00946.jpg,3,0.7584,0.8489,0.0904,"['466956675_a2fb6bf901.jpg', '415793623_6c1225ae27.jpg', '136639119_6040b00946.jpg']","[0.8489, 0.8019, 0.7584]"
228,a person is rock climbing,136639119_6040b00946.jpg,2,0.8525,0.8805,0.028,"['466956675_a2fb6bf901.jpg', '136639119_6040b00946.jpg', '236095031_5cb17dc54a.jpg']","[0.8805, 0.8525, 0.7831]"
229,climber on rock formation using ropes,136639119_6040b00946.jpg,2,0.8049,0.8293,0.0244,"['466956675_a2fb6bf901.jpg', '136639119_6040b00946.jpg', '2753531542_ace2c870b7.jpg']","[0.8293, 0.8049, 0.7777]"
230,two girls wearing goth trendy clothing while one looks back at the camera,1389264266_8170bc1c54.jpg,-1,0.422,0.8011,0.379,"['3319058642_885d756295.jpg', '3661072592_2e693cd5a0.jpg', '3652150541_8fb5a3a5d1.jpg']","[0.8011, 0.7541, 0.7362]"
231,two girls walking down the street,1389264266_8170bc1c54.jpg,-1,0.5995,0.7552,0.1557,"['3677734351_63d60844cb.jpg', '2951092164_4940b9a517.jpg', '3433982387_3fa993cf5a.jpg']","[0.7552, 0.7059, 0.6753]"
232,two young girls wearing goth clothes,1389264266_8170bc1c54.jpg,-1,0.4398,0.8256,0.3858,"['3035118753_69287079dc.jpg', '3661072592_2e693cd5a0.jpg', '3433982387_3fa993cf5a.jpg']","[0.8256, 0.8166, 0.7476]"
233,a girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her,1389264266_8170bc1c54.jpg,-1,0.4158,0.7304,0.3147,"['3415228562_4efa9c9b70.jpg', '954987350_a0c608b467.jpg', '551664516_78a5131dc4.jpg']","[0.7304, 0.6848, 0.6745]"
234,two girls facing each other one has a skull face bag wearing a red and black shirt the other is wearing a beaded belt,1389264266_8170bc1c54.jpg,3,0.6966,0.7411,0.0445,"['440184957_267f3f3a2b.jpg', '3674168459_6245f4f658.jpg', '1389264266_8170bc1c54.jpg']","[0.7411, 0.7027, 0.6966]"
235,a man in a blue shirt cowboy hat and a cross neckless walking in front of a carnival or amusement park ride,1396703063_e8c3687afe.jpg,-1,0.4524,0.7868,0.3344,"['1643915227_9f48068772.jpg', '3353278454_2f3a4d0bbc.jpg', '380527679_574749123d.jpg']","[0.7868, 0.7662, 0.7318]"
236,a man in a hat white shirt and gold chain with a cross,1396703063_e8c3687afe.jpg,-1,0.4462,0.6518,0.2057,"['942399470_6132d3e5d2.jpg', '206087108_d4557d38ee.jpg', '2551344688_17a12a6948.jpg']","[0.6518, 0.6074, 0.5979]"
237,a man wearing a cowboy hat and a gold cross around his neck,1396703063_e8c3687afe.jpg,-1,0.5117,0.8377,0.3259,"['251958970_fa6b423f23.jpg', '2551344688_17a12a6948.jpg', '2437266971_b91a8f9a00.jpg']","[0.8377, 0.7066, 0.6594]"
238,a man wearing a white shirt gold cross and a cowboy hat is standing in front of a roller coaster,1396703063_e8c3687afe.jpg,-1,0.5828,0.6474,0.0647,"['397601572_9587a39291.jpg', '2855417531_521bf47b50.jpg', '3530502404_f8c3a3f61c.jpg']","[0.6474, 0.6445, 0.643]"
239,a man with a hat is walking,1396703063_e8c3687afe.jpg,3,0.7244,0.7541,0.0297,"['2924884899_f512c84332.jpg', '3134585858_a8c3493ca5.jpg', '1396703063_e8c3687afe.jpg']","[0.7541, 0.7478, 0.7244]"
240,a black dog in front of a white dog walking on a path in a forest,1403414927_5f80281505.jpg,2,0.7521,0.7931,0.0411,"['909808296_23c427022d.jpg', '1403414927_5f80281505.jpg', '2428275562_4bde2bc5ea.jpg']","[0.7931, 0.7521, 0.664]"
241,a white and a gray dog walking along a path in the wood,1403414927_5f80281505.jpg,4,0.6997,0.7391,0.0394,"['2428275562_4bde2bc5ea.jpg', '909808296_23c427022d.jpg', '359837950_9e22ffe6c2.jpg']","[0.7391, 0.7365, 0.709]"
242,grey and black dogs running away down forest path,1403414927_5f80281505.jpg,3,0.6852,0.7134,0.0283,"['3677734351_63d60844cb.jpg', '268365231_a0acecdc45.jpg', '1403414927_5f80281505.jpg']","[0.7134, 0.6956, 0.6852]"
245,a dog is running along a beach on a sunny day,140430106_2978fda105.jpg,-1,0.7139,0.8987,0.1847,"['1799271536_6e69c8f1dc.jpg', '339350939_6643bfb270.jpg', '3673165148_67f217064f.jpg']","[0.8987, 0.8024, 0.7937]"
246,a dog running at the beach in front of the ocean and a bright blue cloudy sky,140430106_2978fda105.jpg,6,0.8028,0.9128,0.11,"['1799271536_6e69c8f1dc.jpg', '3532194771_07faf20d76.jpg', '2281006675_fde04e93dd.jpg']","[0.9128, 0.8832, 0.8483]"
247,a dog runs along the short at a beach,140430106_2978fda105.jpg,9,0.7454,0.9174,0.172,"['1799271536_6e69c8f1dc.jpg', '3532194771_07faf20d76.jpg', '426191845_1e979e9345.jpg']","[0.9174, 0.8303, 0.7994]"
248,a lean dog runs along the beach,140430106_2978fda105.jpg,3,0.7493,0.7679,0.0186,"['1799271536_6e69c8f1dc.jpg', '426191845_1e979e9345.jpg', '140430106_2978fda105.jpg']","[0.7679, 0.7517, 0.7493]"
249,slender dog running in the sand on a sunny day,140430106_2978fda105.jpg,10,0.6233,0.8096,0.1863,"['1799271536_6e69c8f1dc.jpg', '426191845_1e979e9345.jpg', '2378127945_8dc9da82d7.jpg']","[0.8096, 0.7964, 0.7071]"
250,guy in red shorts jumping up in front of volleyball net,1414820925_3504c394e1.jpg,-1,0.2367,0.8667,0.6301,"['2061354254_faa5bd294b.jpg', '2700147489_f1664f2b61.jpg', '1991806812_065f747689.jpg']","[0.8667, 0.7275, 0.7104]"
251,athletic man spiking volleyball,1414820925_3504c394e1.jpg,-1,0.0658,0.8183,0.7525,"['3649307685_60c1294d2a.jpg', '2561334141_0aacefa5e7.jpg', '3426789838_8771f0ed56.jpg']","[0.8183, 0.7203, 0.6931]"
252,a man in red swim trunks playing volleyball,1414820925_3504c394e1.jpg,-1,0.2215,0.8118,0.5903,"['2061354254_faa5bd294b.jpg', '3177298173_78cea31d64.jpg', '2561334141_0aacefa5e7.jpg']","[0.8118, 0.7484, 0.7363]"
253,a man in red shorts jumping in back of a volleyball net,1414820925_3504c394e1.jpg,-1,0.2323,0.7606,0.5283,"['2061354254_faa5bd294b.jpg', '2700147489_f1664f2b61.jpg', '3446762868_06e9d9d899.jpg']","[0.7606, 0.7163, 0.716]"
254,a man in red shorts jumps behind a volleyball net,1414820925_3504c394e1.jpg,-1,0.2331,0.7289,0.4958,"['2061354254_faa5bd294b.jpg', '2700147489_f1664f2b61.jpg', '1991806812_065f747689.jpg']","[0.7289, 0.7046, 0.7045]"
255,a man holds a drink in one hand and looks at his cellphone,1417295167_5299df6db8.jpg,-1,0.6558,0.7951,0.1392,"['278002800_3817135105.jpg', '374103842_17873ce505.jpg', '2267819545_446c5a3e18.jpg']","[0.7951, 0.7921, 0.7516]"
256,a man stares intently at his cellphone as he carries a greencolored drink,1417295167_5299df6db8.jpg,10,0.6779,0.7723,0.0944,"['278002800_3817135105.jpg', '374103842_17873ce505.jpg', '2623247254_3bfc795121.jpg']","[0.7723, 0.7334, 0.7286]"
257,a man wearing glasses is reading his cellphone and holding a drink in the other hand,1417295167_5299df6db8.jpg,-1,0.5487,0.7553,0.2066,"['3030962048_f71948226c.jpg', '374124237_51f62b6937.jpg', '3412249548_00820fc4ca.jpg']","[0.7553, 0.7265, 0.7146]"
258,the man holds a drink and uses his cellphone,1417295167_5299df6db8.jpg,10,0.6814,0.7879,0.1065,"['374103842_17873ce505.jpg', '278002800_3817135105.jpg', '3351667846_ac43118ae5.jpg']","[0.7879, 0.784, 0.7655]"
259,the young man is holding a drink and checking his cellphone,1417295167_5299df6db8.jpg,-1,0.5905,0.7938,0.2033,"['278002800_3817135105.jpg', '374103842_17873ce505.jpg', '3351667846_ac43118ae5.jpg']","[0.7938, 0.7932, 0.7474]"
261,an older man in a baseball cap,1418019748_51c7d59c11.jpg,-1,0.461,0.8403,0.3793,"['2924884899_f512c84332.jpg', '1396703063_e8c3687afe.jpg', '862187579_9faf4a51e0.jpg']","[0.8403, 0.7565, 0.7395]"
262,a man in a white shirt and blue hat is speaking,1418019748_51c7d59c11.jpg,2,0.7286,0.8175,0.089,"['251958970_fa6b423f23.jpg', '1418019748_51c7d59c11.jpg', '2815256108_fc1302117d.jpg']","[0.8175, 0.7286, 0.7137]"
263,a man dressed in a white shirt blue baseball cap while wearing gloves holding a red and white checkered food wrapping,1418019748_51c7d59c11.jpg,3,0.7693,0.8821,0.1129,"['251958970_fa6b423f23.jpg', '2815256108_fc1302117d.jpg', '1418019748_51c7d59c11.jpg']","[0.8821, 0.8149, 0.7693]"
265,two children hang from a metal bar close to the ground,1424237335_b3be9920ba.jpg,-1,0.1229,0.704,0.5811,"['2750867389_4b815f793a.jpg', '3150315970_8f045c41a4.jpg', '3317960829_78bbfafbb6.jpg']","[0.704, 0.6971, 0.6894]"
266,two little girls are hanging by their arms from a metal bar,1424237335_b3be9920ba.jpg,6,0.6858,0.7662,0.0804,"['3454988449_1de1ef4f20.jpg', '3431101934_99a6c55914.jpg', '2197275664_fabcf3424b.jpg']","[0.7662, 0.7598, 0.7317]"
267,two little girls hang on a bar in front of a wooden fence,1424237335_b3be9920ba.jpg,-1,0.6452,0.79,0.1448,"['3431101934_99a6c55914.jpg', '3454988449_1de1ef4f20.jpg', '2951092164_4940b9a517.jpg']","[0.79, 0.7283, 0.713]"
268,two little girls wearing pink hanging on a tube,1424237335_b3be9920ba.jpg,-1,0.4913,0.7763,0.285,"['444057017_f1e0fcaef7.jpg', '2576878141_87f25a10f0.jpg', '3431101934_99a6c55914.jpg']","[0.7763, 0.7322, 0.7105]"
269,two smiling little blonde girls in pink pants swing from a metal bar,1424237335_b3be9920ba.jpg,-1,0.4731,0.7873,0.3142,"['493109089_468e105233.jpg', '3454988449_1de1ef4f20.jpg', '2362481035_a7600875d0.jpg']","[0.7873, 0.7332, 0.7256]"
270,two men wearing hats are shown at the front of a crowd of people,1425919702_ddb761aeec.jpg,2,0.71,0.7278,0.0178,"['3640109324_3ce89e4d1a.jpg', '1425919702_ddb761aeec.jpg', '95734035_84732a92c1.jpg']","[0.7278, 0.71, 0.7]"
271,people wait patiently in the seats for the show to begin,1425919702_ddb761aeec.jpg,-1,0.3471,0.7064,0.3593,"['2244551043_21b8cca866.jpg', '1643915227_9f48068772.jpg', '397601572_9587a39291.jpg']","[0.7064, 0.6789, 0.6376]"
272,a group of people sit watching an event behind a tim hortons sign,1425919702_ddb761aeec.jpg,-1,0.2199,0.7886,0.5686,"['3404870997_7b0cd755de.jpg', '2602258549_7401a3cdae.jpg', '3319338707_892ae2a660.jpg']","[0.7886, 0.6895, 0.668]"
273,a crowd of people are sitting in seats in a sports ground bleachers,1425919702_ddb761aeec.jpg,-1,0.4205,0.7618,0.3413,"['3404870997_7b0cd755de.jpg', '3225037367_a71fa86319.jpg', '3697378565_7060d9281a.jpg']","[0.7618, 0.7115, 0.6742]"
274,a group of people sitting at a sporting event,1425919702_ddb761aeec.jpg,-1,0.4063,0.6927,0.2864,"['2602258549_7401a3cdae.jpg', '241347547_902725b9f8.jpg', '2728276857_3f83757ef2.jpg']","[0.6927, 0.6788, 0.6463]"
