caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
175,one girl is doing a handstand on an outdoor trampoline while another girl stands on the trampoline with one hand in the air,1309330801_aeeb23f1ee.jpg,7,0.4914,0.5779,0.0865,"['3415287719_3c776f370e.jpg', '2858903676_6278f07ee3.jpg', '3454988449_1de1ef4f20.jpg']","[0.5779, 0.5546, 0.5204]"
176,one girl is doing a handstand on a trampoline while another girl watches,1309330801_aeeb23f1ee.jpg,4,0.5332,0.5673,0.0342,"['3352697012_751b079bbb.jpg', '2858903676_6278f07ee3.jpg', '3454988449_1de1ef4f20.jpg']","[0.5673, 0.5571, 0.5443]"
177,the children are playing on the trampoline,1309330801_aeeb23f1ee.jpg,5,0.5621,0.6391,0.077,"['210126070_0d43b300b9.jpg', '2335428699_4eba9b6245.jpg', '520491467_54cbc0a866.jpg']","[0.6391, 0.6169, 0.605]"
178,two girls are performing tricks on a trampoline,1309330801_aeeb23f1ee.jpg,2,0.6244,0.661,0.0366,"['210126070_0d43b300b9.jpg', '1309330801_aeeb23f1ee.jpg', '3352697012_751b079bbb.jpg']","[0.661, 0.6244, 0.6161]"
179,two girls jumping on a trampoline in a backyard,1309330801_aeeb23f1ee.jpg,2,0.594,0.608,0.014,"['3404978479_8a81843e17.jpg', '1309330801_aeeb23f1ee.jpg', '3415287719_3c776f370e.jpg']","[0.608, 0.594, 0.5911]"
180,the little girl smiles at the camera with her eyes closed,1316247213_1d2c726dd5.jpg,-1,0.495,0.6938,0.1988,"['3079787482_0757e9d167.jpg', '2456030728_d3d147e774.jpg', '3572346664_e1e6c77f11.jpg']","[0.6938, 0.645, 0.6158]"
181,the girl in the purple top and shorts wearing a hat is laughing,1316247213_1d2c726dd5.jpg,8,0.588,0.738,0.1501,"['3627011534_485f667b10.jpg', '1527297882_dededc7891.jpg', '3231880001_193a579b97.jpg']","[0.738, 0.7077, 0.6584]"
182,a young girl wearing a snoopy hat and purple shirt stands smiling,1316247213_1d2c726dd5.jpg,-1,0.5236,0.696,0.1724,"['1527297882_dededc7891.jpg', '3627011534_485f667b10.jpg', '3437315443_ba2263f92e.jpg']","[0.696, 0.6829, 0.6755]"
183,a closeup of a little girl laughing,1316247213_1d2c726dd5.jpg,7,0.5975,0.6763,0.0788,"['3079787482_0757e9d167.jpg', '2086678529_b3301c2d71.jpg', '3231880001_193a579b97.jpg']","[0.6763, 0.653, 0.6342]"
184,a girl in a purple shirt and a pink snoopy hat is laughing,1316247213_1d2c726dd5.jpg,10,0.5555,0.6932,0.1377,"['2609847254_0ec40c1cce.jpg', '3627011534_485f667b10.jpg', '3470303255_fbb41b8dd0.jpg']","[0.6932, 0.6578, 0.6359]"
185,a brown dog stands in a lush field with the stunning clouds and mountains behind it,1324816249_86600a6759.jpg,7,0.6028,0.6962,0.0933,"['223299142_521aedf9e7.jpg', '319869052_08b000e4af.jpg', '2411824767_4eb1fae823.jpg']","[0.6962, 0.6768, 0.6395]"
186,a golden dog walks on a trail through tall grass with mountains in the background,1324816249_86600a6759.jpg,9,0.5768,0.6835,0.1067,"['95783195_e1ba3f57ca.jpg', '1932161768_996eadac87.jpg', '95728660_d47de66544.jpg']","[0.6835, 0.6669, 0.6094]"
187,a golden retriever walking through high grass,1324816249_86600a6759.jpg,2,0.6506,0.71,0.0594,"['1969573381_5ecfae4c80.jpg', '1324816249_86600a6759.jpg', '2584487952_f70e5aa9bf.jpg']","[0.71, 0.6506, 0.6354]"
188,a tan dog running through a field with his tongue hanging out,1324816249_86600a6759.jpg,2,0.7505,0.7507,0.0002,"['3559781965_d4ec00e506.jpg', '1324816249_86600a6759.jpg', '1969573381_5ecfae4c80.jpg']","[0.7507, 0.7505, 0.7369]"
189,a tan dog walks along a grassy path with his long pink tongue hanging out,1324816249_86600a6759.jpg,3,0.6221,0.7009,0.0788,"['1969573381_5ecfae4c80.jpg', '3559781965_d4ec00e506.jpg', '1324816249_86600a6759.jpg']","[0.7009, 0.6247, 0.6221]"
190,several people sit on a train,1332208215_fa824f6659.jpg,2,0.7263,0.7755,0.0492,"['2525666287_638ab5e784.jpg', '1332208215_fa824f6659.jpg', '255091927_2eb643beb2.jpg']","[0.7755, 0.7263, 0.6958]"
191,people sit inside a train,1332208215_fa824f6659.jpg,2,0.7524,0.7723,0.02,"['2525666287_638ab5e784.jpg', '1332208215_fa824f6659.jpg', '2526585002_10987a63f3.jpg']","[0.7723, 0.7524, 0.5879]"
195,three women standing on a city street,1332722096_1e3de8ae70.jpg,-1,0.3128,0.6969,0.3841,"['3565598162_56044bc2f7.jpg', '1225443522_1633e7121f.jpg', '3134341610_3c55e373a7.jpg']","[0.6969, 0.5543, 0.5532]"
196,three women walk down the street,1332722096_1e3de8ae70.jpg,-1,0.4077,0.7687,0.361,"['3565598162_56044bc2f7.jpg', '3677734351_63d60844cb.jpg', '537359971_6e28f5e66e.jpg']","[0.7687, 0.656, 0.6063]"
197,two girls and a woman walking on the sidewalk,1332722096_1e3de8ae70.jpg,5,0.657,0.7741,0.1171,"['3415228562_4efa9c9b70.jpg', '3677734351_63d60844cb.jpg', '537359971_6e28f5e66e.jpg']","[0.7741, 0.7437, 0.7217]"
198,two girls in bright green boots and a woman are together,1332722096_1e3de8ae70.jpg,-1,0.3448,0.6329,0.2881,"['3319058642_885d756295.jpg', '3661072592_2e693cd5a0.jpg', '3415228562_4efa9c9b70.jpg']","[0.6329, 0.613, 0.567]"
199,two young ladies in green boots are walking through an urban area while an older lady wearing black shoes follows them,1332722096_1e3de8ae70.jpg,-1,0.4469,0.7384,0.2915,"['3677734351_63d60844cb.jpg', '3415228562_4efa9c9b70.jpg', '3565598162_56044bc2f7.jpg']","[0.7384, 0.6866, 0.6443]"
200,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it,1343426964_cde3fb54e8.jpg,-1,0.3745,0.6565,0.282,"['656260720_a7db4ce48b.jpg', '3442844140_15aa45e9b8.jpg', '2842849030_89548af61c.jpg']","[0.6565, 0.5891, 0.5542]"
201,a young kid at the beach,1343426964_cde3fb54e8.jpg,-1,0.2646,0.7206,0.4559,"['3532194771_07faf20d76.jpg', '2271468944_3264d29208.jpg', '2701487024_e866eb4550.jpg']","[0.7206, 0.6694, 0.6365]"
202,a blond boy in a blue tee shirts stands smiling before a craft of green nylon fabric,1343426964_cde3fb54e8.jpg,-1,0.1651,0.669,0.5039,"['2410618963_fb78307d18.jpg', '3701226275_952547ba0f.jpg', '1539166395_0cdc0accee.jpg']","[0.669, 0.6551, 0.5887]"
203,a child poses wearing glasses near water outside,1343426964_cde3fb54e8.jpg,-1,0.4321,0.6853,0.2531,"['3572346664_e1e6c77f11.jpg', '2107838729_a527e434bd.jpg', '3208074567_ac44aeb3f3.jpg']","[0.6853, 0.5839, 0.5484]"
204,a small girl smiling on the beach,1343426964_cde3fb54e8.jpg,-1,0.3197,0.6192,0.2996,"['2726262796_03bd63a155.jpg', '3532194771_07faf20d76.jpg', '3189002057_3ef61b803e.jpg']","[0.6192, 0.6037, 0.5809]"
205,a dog in midair cathing the red ball,1346529555_e916816cfe.jpg,-1,0.4745,0.6996,0.225,"['539750844_02a07ec524.jpg', '3544673666_ffc7483c96.jpg', '3696246123_99d4d10140.jpg']","[0.6996, 0.672, 0.6444]"
206,a dog retrieves a golf ball,1346529555_e916816cfe.jpg,-1,0.394,0.6706,0.2766,"['1026685415_0431cbf574.jpg', '3383545083_1d7c95b003.jpg', '539750844_02a07ec524.jpg']","[0.6706, 0.6023, 0.6006]"
207,a little brown dog stands on his hind legs with a red toy in its mouth,1346529555_e916816cfe.jpg,7,0.6313,0.7635,0.1321,"['535529555_583d89b7f2.jpg', '244399048_8332bb3270.jpg', '242324909_06d5a6c44b.jpg']","[0.7635, 0.7344, 0.6791]"
208,a terrier who jumped up has a red ball in his mouth,1346529555_e916816cfe.jpg,-1,0.523,0.6464,0.1234,"['539750844_02a07ec524.jpg', '496971341_22782195f0.jpg', '3155390408_8e1a81efb2.jpg']","[0.6464, 0.6238, 0.5696]"
209,a yorkie jumped into the air to catch a red ball in its mouth,1346529555_e916816cfe.jpg,-1,0.4059,0.5677,0.1617,"['3672940355_47f30e2b28.jpg', '3131160589_dc73c209b7.jpg', '427936315_0b8f7b8d23.jpg']","[0.5677, 0.519, 0.5142]"
213,a man and a dog stand on a hill overlooking water,1348947380_14f0fc1237.jpg,2,0.7511,0.7635,0.0125,"['2521983429_33218366bd.jpg', '1348947380_14f0fc1237.jpg', '319869052_08b000e4af.jpg']","[0.7635, 0.7511, 0.6422]"
215,a young boy casting his fishing line off a pier,1350811702_2ce7cfd0c5.jpg,-1,0.1343,0.728,0.5937,"['2456907314_49bc4591c4.jpg', '493542985_c85ad29ebe.jpg', '2046222127_a6f300e202.jpg']","[0.728, 0.6384, 0.5968]"
216,children fishing off a bridge,1350811702_2ce7cfd0c5.jpg,7,0.5557,0.7136,0.1579,"['3637013_c675de7705.jpg', '1248357227_2b4175fc39.jpg', '3690425778_3b390b3ea5.jpg']","[0.7136, 0.6432, 0.5956]"
217,people fishing over white fence,1350811702_2ce7cfd0c5.jpg,-1,0.3222,0.6108,0.2886,"['361183669_52be9662b9.jpg', '3596959859_a7cb1e194b.jpg', '1248357227_2b4175fc39.jpg']","[0.6108, 0.6001, 0.5694]"
218,young boy standing next to water casting his fishing rod with others next to him,1350811702_2ce7cfd0c5.jpg,-1,0.1242,0.6808,0.5566,"['2271468944_3264d29208.jpg', '2456907314_49bc4591c4.jpg', '493542985_c85ad29ebe.jpg']","[0.6808, 0.6158, 0.5211]"
219,young boy wearing waders standing on a dock fishing other people are in the background,1350811702_2ce7cfd0c5.jpg,-1,0.1003,0.7468,0.6465,"['2271468944_3264d29208.jpg', '2456907314_49bc4591c4.jpg', '2107838729_a527e434bd.jpg']","[0.7468, 0.5808, 0.561]"
220,the dog in the red vest runs in the field,1359101233_16c2c150e3.jpg,8,0.5064,0.6251,0.1187,"['3559781965_d4ec00e506.jpg', '433855742_c2a6fda763.jpg', '2445783904_e6c38a3a3d.jpg']","[0.6251, 0.5653, 0.5622]"
221,a tan dog wearing a red shirt runs through the grass,1359101233_16c2c150e3.jpg,9,0.6051,0.6864,0.0813,"['3559781965_d4ec00e506.jpg', '2764732789_1392e962d0.jpg', '3518675890_2f65e23ff9.jpg']","[0.6864, 0.6725, 0.6702]"
223,a dog in a red jacket is running on the grass,1359101233_16c2c150e3.jpg,2,0.6628,0.7436,0.0808,"['697582336_601462e052.jpg', '1359101233_16c2c150e3.jpg', '2730994020_64ac1d18be.jpg']","[0.7436, 0.6628, 0.6284]"
224,a dog wearing a red saddle is running across a field with low grass and trees nearby,1359101233_16c2c150e3.jpg,-1,0.5602,0.6721,0.1119,"['697582336_601462e052.jpg', '2673148534_8daf0de833.jpg', '3559781965_d4ec00e506.jpg']","[0.6721, 0.6256, 0.6194]"
225,a climber is attempting to climb around an overhang above the woods,136639119_6040b00946.jpg,3,0.6749,0.7514,0.0765,"['2623560640_0445c9a138.jpg', '3374384485_751f719be4.jpg', '136639119_6040b00946.jpg']","[0.7514, 0.6803, 0.6749]"
227,a man is rock climbing under a large cliff,136639119_6040b00946.jpg,3,0.8221,0.8657,0.0436,"['236095031_5cb17dc54a.jpg', '415793623_6c1225ae27.jpg', '136639119_6040b00946.jpg']","[0.8657, 0.8224, 0.8221]"
228,a person is rock climbing,136639119_6040b00946.jpg,4,0.827,0.8921,0.0651,"['236095031_5cb17dc54a.jpg', '466956675_a2fb6bf901.jpg', '415793623_6c1225ae27.jpg']","[0.8921, 0.8491, 0.8432]"
229,climber on rock formation using ropes,136639119_6040b00946.jpg,2,0.8087,0.8115,0.0028,"['236095031_5cb17dc54a.jpg', '136639119_6040b00946.jpg', '466956675_a2fb6bf901.jpg']","[0.8115, 0.8087, 0.7991]"
231,two girls walking down the street,1389264266_8170bc1c54.jpg,6,0.6275,0.7455,0.118,"['537359971_6e28f5e66e.jpg', '3415228562_4efa9c9b70.jpg', '3677734351_63d60844cb.jpg']","[0.7455, 0.7065, 0.6424]"
232,two young girls wearing goth clothes,1389264266_8170bc1c54.jpg,2,0.6717,0.6898,0.0181,"['537359971_6e28f5e66e.jpg', '1389264266_8170bc1c54.jpg', '3534824784_7133119316.jpg']","[0.6898, 0.6717, 0.5966]"
233,a girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her,1389264266_8170bc1c54.jpg,6,0.5877,0.7143,0.1266,"['537359971_6e28f5e66e.jpg', '3415228562_4efa9c9b70.jpg', '3415287719_3c776f370e.jpg']","[0.7143, 0.6864, 0.6202]"
234,two girls facing each other one has a skull face bag wearing a red and black shirt the other is wearing a beaded belt,1389264266_8170bc1c54.jpg,5,0.513,0.5829,0.0699,"['2337809114_899ba61330.jpg', '3437315443_ba2263f92e.jpg', '3183883750_b6acc40397.jpg']","[0.5829, 0.568, 0.5499]"
236,a man in a hat white shirt and gold chain with a cross,1396703063_e8c3687afe.jpg,8,0.4571,0.6027,0.1456,"['2551344688_17a12a6948.jpg', '3526805681_38461c0d5d.jpg', '2924884899_f512c84332.jpg']","[0.6027, 0.555, 0.5251]"
237,a man wearing a cowboy hat and a gold cross around his neck,1396703063_e8c3687afe.jpg,5,0.5521,0.7126,0.1605,"['2551344688_17a12a6948.jpg', '2924884899_f512c84332.jpg', '1235580648_7eebaed9bc.jpg']","[0.7126, 0.6414, 0.6329]"
238,a man wearing a white shirt gold cross and a cowboy hat is standing in front of a roller coaster,1396703063_e8c3687afe.jpg,-1,0.3713,0.5168,0.1454,"['3438858409_136345fa07.jpg', '2815256108_fc1302117d.jpg', '3057497487_57ecc60ff1.jpg']","[0.5168, 0.478, 0.4706]"
241,a white and a gray dog walking along a path in the wood,1403414927_5f80281505.jpg,2,0.7225,0.7595,0.0371,"['3330935489_9cb67ca36b.jpg', '1403414927_5f80281505.jpg', '1932161768_996eadac87.jpg']","[0.7595, 0.7225, 0.7085]"
250,guy in red shorts jumping up in front of volleyball net,1414820925_3504c394e1.jpg,-1,0.4556,0.6783,0.2227,"['2061354254_faa5bd294b.jpg', '3177298173_78cea31d64.jpg', '2797438951_88a3ed7541.jpg']","[0.6783, 0.6339, 0.6152]"
251,athletic man spiking volleyball,1414820925_3504c394e1.jpg,-1,0.3506,0.6215,0.271,"['2061354254_faa5bd294b.jpg', '3522749949_fb615cee47.jpg', '3380072636_4cd59385fd.jpg']","[0.6215, 0.5931, 0.5686]"
252,a man in red swim trunks playing volleyball,1414820925_3504c394e1.jpg,-1,0.4414,0.6229,0.1815,"['3522749949_fb615cee47.jpg', '3538021517_b930dc76fc.jpg', '1159574340_99ba8c3c59.jpg']","[0.6229, 0.5704, 0.5687]"
253,a man in red shorts jumping in back of a volleyball net,1414820925_3504c394e1.jpg,-1,0.3959,0.713,0.3171,"['2061354254_faa5bd294b.jpg', '3550763985_800cfee7e4.jpg', '2700147489_f1664f2b61.jpg']","[0.713, 0.5959, 0.5898]"
254,a man in red shorts jumps behind a volleyball net,1414820925_3504c394e1.jpg,-1,0.3788,0.721,0.3422,"['2061354254_faa5bd294b.jpg', '3550763985_800cfee7e4.jpg', '3177298173_78cea31d64.jpg']","[0.721, 0.5941, 0.5869]"
255,a man holds a drink in one hand and looks at his cellphone,1417295167_5299df6db8.jpg,3,0.6497,0.7086,0.059,"['1298866571_b4c496b71c.jpg', '3066338314_2c3fb731d1.jpg', '1417295167_5299df6db8.jpg']","[0.7086, 0.6592, 0.6497]"
256,a man stares intently at his cellphone as he carries a greencolored drink,1417295167_5299df6db8.jpg,3,0.5046,0.5734,0.0688,"['1298866571_b4c496b71c.jpg', '3066338314_2c3fb731d1.jpg', '1417295167_5299df6db8.jpg']","[0.5734, 0.545, 0.5046]"
257,a man wearing glasses is reading his cellphone and holding a drink in the other hand,1417295167_5299df6db8.jpg,3,0.634,0.6841,0.0501,"['3066338314_2c3fb731d1.jpg', '1298866571_b4c496b71c.jpg', '1417295167_5299df6db8.jpg']","[0.6841, 0.6561, 0.634]"
258,the man holds a drink and uses his cellphone,1417295167_5299df6db8.jpg,3,0.5815,0.651,0.0696,"['1298866571_b4c496b71c.jpg', '3066338314_2c3fb731d1.jpg', '1417295167_5299df6db8.jpg']","[0.651, 0.6006, 0.5815]"
259,the young man is holding a drink and checking his cellphone,1417295167_5299df6db8.jpg,3,0.5747,0.609,0.0342,"['3066338314_2c3fb731d1.jpg', '1298866571_b4c496b71c.jpg', '1417295167_5299df6db8.jpg']","[0.609, 0.6013, 0.5747]"
261,an older man in a baseball cap,1418019748_51c7d59c11.jpg,-1,0.4977,0.814,0.3163,"['2924884899_f512c84332.jpg', '358607894_5abb1250d3.jpg', '2837640996_0183db8d93.jpg']","[0.814, 0.7016, 0.6182]"
262,a man in a white shirt and blue hat is speaking,1418019748_51c7d59c11.jpg,2,0.6143,0.747,0.1327,"['2924884899_f512c84332.jpg', '1418019748_51c7d59c11.jpg', '1396703063_e8c3687afe.jpg']","[0.747, 0.6143, 0.6131]"
265,two children hang from a metal bar close to the ground,1424237335_b3be9920ba.jpg,-1,0.3871,0.8191,0.4319,"['2707873672_15e6b5d54b.jpg', '1007320043_627395c3d8.jpg', '493109089_468e105233.jpg']","[0.8191, 0.6063, 0.5884]"
266,two little girls are hanging by their arms from a metal bar,1424237335_b3be9920ba.jpg,-1,0.3264,0.6054,0.279,"['493109089_468e105233.jpg', '2268729848_d418451226.jpg', '2707873672_15e6b5d54b.jpg']","[0.6054, 0.5719, 0.5698]"
267,two little girls hang on a bar in front of a wooden fence,1424237335_b3be9920ba.jpg,-1,0.425,0.6454,0.2204,"['493109089_468e105233.jpg', '2707873672_15e6b5d54b.jpg', '2858903676_6278f07ee3.jpg']","[0.6454, 0.5997, 0.5845]"
268,two little girls wearing pink hanging on a tube,1424237335_b3be9920ba.jpg,-1,0.2291,0.6219,0.3929,"['2337809114_899ba61330.jpg', '1007320043_627395c3d8.jpg', '2599131872_65789d86d5.jpg']","[0.6219, 0.6165, 0.6077]"
269,two smiling little blonde girls in pink pants swing from a metal bar,1424237335_b3be9920ba.jpg,-1,0.3669,0.7646,0.3977,"['493109089_468e105233.jpg', '2597737483_6518a230e4.jpg', '3317960829_78bbfafbb6.jpg']","[0.7646, 0.5906, 0.5229]"
270,two men wearing hats are shown at the front of a crowd of people,1425919702_ddb761aeec.jpg,5,0.5881,0.7805,0.1923,"['1396703063_e8c3687afe.jpg', '2924884899_f512c84332.jpg', '2551344688_17a12a6948.jpg']","[0.7805, 0.7027, 0.6312]"
271,people wait patiently in the seats for the show to begin,1425919702_ddb761aeec.jpg,-1,0.4038,0.6112,0.2075,"['2602258549_7401a3cdae.jpg', '2244551043_21b8cca866.jpg', '3480052428_c034b98a08.jpg']","[0.6112, 0.5925, 0.5843]"
274,a group of people sitting at a sporting event,1425919702_ddb761aeec.jpg,3,0.5876,0.6529,0.0653,"['2621771656_09a620da6d.jpg', '2602258549_7401a3cdae.jpg', '1425919702_ddb761aeec.jpg']","[0.6529, 0.6215, 0.5876]"
276,a little boy is smiling for the camera on a playground,1427391496_ea512cbe7f.jpg,8,0.5869,0.7051,0.1182,"['2556392380_ee57514233.jpg', '2362481035_a7600875d0.jpg', '964197865_0133acaeb4.jpg']","[0.7051, 0.6973, 0.6483]"
277,a young boy holds onto a blue handle on a pier,1427391496_ea512cbe7f.jpg,5,0.5988,0.6734,0.0746,"['2456907314_49bc4591c4.jpg', '2107838729_a527e434bd.jpg', '2341254813_c53a5ef27a.jpg']","[0.6734, 0.6677, 0.66]"
278,a young child stands on a wood dock next to the water,1427391496_ea512cbe7f.jpg,-1,0.4673,0.7076,0.2403,"['2456907314_49bc4591c4.jpg', '2107838729_a527e434bd.jpg', '2271468944_3264d29208.jpg']","[0.7076, 0.6887, 0.5815]"
279,boy in green sweater with white stripe on sleeve standing on wood planked floor with body of water in the background,1427391496_ea512cbe7f.jpg,-1,0.3995,0.6362,0.2367,"['3698944019_825ef54f2f.jpg', '2107838729_a527e434bd.jpg', '2341254813_c53a5ef27a.jpg']","[0.6362, 0.557, 0.5473]"
280,two people stand on the edge of a recently snowed on cliff,1428578577_82864facae.jpg,-1,0.4632,0.6821,0.2189,"['2272823323_3b7291cd47.jpg', '369360998_ba56fb436f.jpg', '2301867590_98c0ecb0cb.jpg']","[0.6821, 0.5899, 0.5893]"
281,two people standing on top of a rock in the middle of snow and cloud,1428578577_82864facae.jpg,-1,0.501,0.6185,0.1175,"['3287963317_186491ee78.jpg', '58368365_03ed3e5bdf.jpg', '765929807_de381cc764.jpg']","[0.6185, 0.6019, 0.5862]"
282,two hikers wearing dark clothes rest on a snow covered peak,1428578577_82864facae.jpg,-1,0.3931,0.7592,0.3662,"['2272823323_3b7291cd47.jpg', '2053733930_e245615ad4.jpg', '3164415865_612f9fd8bc.jpg']","[0.7592, 0.6922, 0.6407]"
283,two people pose for a picture amidst a snowy rocky landscape,1428578577_82864facae.jpg,-1,0.4029,0.647,0.2441,"['2272823323_3b7291cd47.jpg', '530888330_a18343e38d.jpg', '58368365_03ed3e5bdf.jpg']","[0.647, 0.5543, 0.5454]"
284,two people standing at the edge of a snow covered cliff,1428578577_82864facae.jpg,-1,0.4516,0.6918,0.2402,"['2272823323_3b7291cd47.jpg', '530888330_a18343e38d.jpg', '58368365_03ed3e5bdf.jpg']","[0.6918, 0.6251, 0.5765]"
286,a bald man with tattoos on his head a face stands with a man in tan with backs turned to the camera,1429723917_6af585e4c0.jpg,4,0.5764,0.7177,0.1413,"['2925737498_57585a7ed9.jpg', '2219959872_988e6d498e.jpg', '470887791_86d5a08a38.jpg']","[0.7177, 0.6447, 0.5926]"
287,two men are standing one has body modifications and the other is wearing a hat,1429723917_6af585e4c0.jpg,-1,0.4545,0.6145,0.1601,"['2219959872_988e6d498e.jpg', '2551344688_17a12a6948.jpg', '2845845721_d0bc113ff7.jpg']","[0.6145, 0.6127, 0.5967]"
288,two men one of which is bald in a bathroom,1429723917_6af585e4c0.jpg,2,0.606,0.6107,0.0047,"['518789868_8895ef8792.jpg', '1429723917_6af585e4c0.jpg', '374103842_17873ce505.jpg']","[0.6107, 0.606, 0.5573]"
289,two men walk down a street one with a black shirt and facial tattoos,1429723917_6af585e4c0.jpg,-1,0.2448,0.6317,0.3869,"['2219959872_988e6d498e.jpg', '3125158798_0743dae56e.jpg', '2222559267_6fd31e3941.jpg']","[0.6317, 0.611, 0.5864]"
290,two people standing on the side of a city street,1432342377_3e41603f26.jpg,10,0.5952,0.7249,0.1297,"['2222559267_6fd31e3941.jpg', '3072782873_3278f3b3a7.jpg', '2760715910_87c7bdeb87.jpg']","[0.7249, 0.7199, 0.6808]"
291,two people wait to cross the street,1432342377_3e41603f26.jpg,2,0.6404,0.6617,0.0213,"['3242007318_01e82171aa.jpg', '1432342377_3e41603f26.jpg', '3655964639_21e76383d0.jpg']","[0.6617, 0.6404, 0.6308]"
292,two people are standing near a curb outside a store,1432342377_3e41603f26.jpg,-1,0.4626,0.6838,0.2212,"['1859726819_9a793b3b44.jpg', '1057210460_09c6f4c6c1.jpg', '3503011427_a4ee547c77.jpg']","[0.6838, 0.6608, 0.6497]"
293,a man and a woman are standing on the curb,1432342377_3e41603f26.jpg,-1,0.3116,0.6429,0.3313,"['3242007318_01e82171aa.jpg', '3499720588_c32590108e.jpg', '3106340185_80d0cb770a.jpg']","[0.6429, 0.5847, 0.5753]"
294,a woman wearing a blue shirt and high heels stands on the sidewalk next to a man,1432342377_3e41603f26.jpg,-1,0.4704,0.6329,0.1625,"['2222559267_6fd31e3941.jpg', '3655964639_21e76383d0.jpg', '2344412916_9a5a9b1c82.jpg']","[0.6329, 0.5765, 0.5765]"
295,a boy in a black helmet and red long sleeve shirt rides his motorbike over a rocky stream,143552829_72b6ba49d4.jpg,2,0.7465,0.7887,0.0422,"['479807833_85eed6899c.jpg', '143552829_72b6ba49d4.jpg', '2891617125_f939f604c7.jpg']","[0.7887, 0.7465, 0.6725]"
296,a man on a motorcycle steers through swampy terrain,143552829_72b6ba49d4.jpg,-1,0.4912,0.718,0.2268,"['210625425_fb1ef5d23b.jpg', '2308108566_2cba6bca53.jpg', '3556598205_86c180769d.jpg']","[0.718, 0.6743, 0.6736]"
